customerID,Churn,prediction,Churn_Probability,tenure,Contract,MonthlyCharges,TotalCharges,InternetService,PaymentMethod,OnlineSecurity,OnlineBackup,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MultipleLines,Partner,Dependents,gender,PhoneService,RecencyScore,FrequencyScore,MonetaryScore,RFM_Score,RetentionPriority
2207-OBZNX,Yes,0.0,0.2858,7,Month-to-month,51.0,354.05,DSL,Mailed check,Yes,No,No,No,No,Yes,No,No,No,Male,Yes,3,1,3,7,2.000534180852127
2657-VPXTA,No,1.0,0.7105,10,Month-to-month,88.85,929.45,Fiber optic,Electronic check,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Female,Yes,3,2,5,10,7.104615325024312
6551-VLJMV,No,0.0,0.0089,34,Two year,20.05,679.0,No,Credit card (automatic),No internet service,No internet service,No internet service,No internet service,No internet service,No,No,Yes,No,Male,Yes,5,0,2,7,0.062082510163590565
1221-GHZEP,No,0.0,0.008,62,Two year,65.1,3846.75,DSL,Mailed check,Yes,No,Yes,No,Yes,Yes,No,No,No,Female,Yes,5,2,4,11,0.08806046097846032
3458-IDMFK,No,0.0,0.0194,25,Two year,20.75,499.4,No,Mailed check,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,No,No,Male,Yes,5,0,2,7,0.13559838305764949
4277-UDIEF,No,0.0,0.1818,24,Month-to-month,81.0,1923.85,DSL,Bank transfer (automatic),Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Male,Yes,4,3,5,12,2.1821368058437955
2275-RBYQS,No,0.0,0.4422,1,Month-to-month,45.4,45.4,DSL,Mailed check,No,No,No,No,No,Yes,No,No,No,Female,Yes,1,0,3,4,1.768815793034626
0196-VULGZ,Yes,1.0,0.7767,6,Month-to-month,84.35,474.9,Fiber optic,Electronic check,No,No,No,No,Yes,Yes,Yes,Yes,No,Female,Yes,2,1,5,8,6.213542332857215
7139-JZFVG,No,0.0,0.0057,60,Two year,60.5,3694.45,DSL,Bank transfer (automatic),Yes,Yes,No,No,No,No,No,Yes,Yes,Male,Yes,5,2,4,11,0.06294708176219466
4987-GQWPO,No,0.0,0.283,17,Month-to-month,25.1,382.8,DSL,Credit card (automatic),No,No,No,No,No,No,No phone service,No,No,Male,No,4,0,2,6,1.6978420732579564
5753-QQWPW,No,0.0,0.0816,28,One year,59.9,1654.7,DSL,Electronic check,Yes,Yes,Yes,No,No,Yes,No,No,No,Female,Yes,5,2,3,10,0.8159579927341509
3173-NVMPX,No,0.0,0.3687,9,Month-to-month,55.3,501.2,DSL,Mailed check,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Female,Yes,3,1,3,7,2.581133112548634
0248-PGHBZ,No,0.0,0.0242,67,Two year,92.45,6140.85,Fiber optic,Bank transfer (automatic),Yes,Yes,Yes,Yes,No,Yes,No,No,No,Female,Yes,5,3,5,13,0.3149263831469804
0623-GDISB,No,0.0,0.3765,1,Month-to-month,48.45,48.45,DSL,Bank transfer (automatic),Yes,No,No,No,No,Yes,No,No,No,Female,Yes,1,1,3,5,1.882334143276223
5044-LRQAQ,No,1.0,0.592,7,Month-to-month,69.2,477.55,Fiber optic,Bank transfer (automatic),No,No,No,No,No,Yes,No,Yes,No,Female,Yes,3,0,4,7,4.143884102300026
8174-LNWMW,No,0.0,0.0105,31,Two year,20.9,689.35,No,Credit card (automatic),No internet service,No internet service,No internet service,No internet service,No internet service,No,No,No,No,Female,Yes,5,0,2,7,0.07368044072905355
2404-JIBFC,No,0.0,0.0236,55,Two year,85.1,4657.95,DSL,Bank transfer (automatic),Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Female,Yes,5,3,5,13,0.30667098626627776
6804-GDMOI,Yes,0.0,0.1193,61,Two year,106.6,6428.4,Fiber optic,Electronic check,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Female,Yes,5,2,5,12,1.4317203912968273
9611-CTWIH,Yes,1.0,0.7683,3,Month-to-month,89.45,240.45,Fiber optic,Electronic check,No,No,No,Yes,Yes,Yes,No,No,No,Female,Yes,1,2,5,8,6.14644113685069
8457-XIGKN,No,0.0,0.1051,20,Month-to-month,19.6,356.15,No,Credit card (automatic),No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,No,No,Male,Yes,4,0,1,5,0.5254157646312613
6629-CZTTH,Yes,0.0,0.4996,1,Month-to-month,55.7,55.7,DSL,Mailed check,No,No,No,No,Yes,Yes,No,No,No,Male,Yes,1,1,3,5,2.4978190341973168
6339-DKLMK,No,1.0,0.5008,13,Month-to-month,31.65,389.95,DSL,Electronic check,No,Yes,No,No,No,Yes,No phone service,No,No,Female,No,4,1,2,7,3.5053734390848277
1346-PJWTK,No,0.0,0.1319,61,Month-to-month,94.15,5731.85,Fiber optic,Credit card (automatic),No,Yes,Yes,No,Yes,No,No,Yes,No,Male,Yes,5,2,5,12,1.5825997834376881
3057-VJJQE,No,0.0,0.0224,35,Two year,55.25,1924.1,DSL,Mailed check,Yes,No,No,No,No,No,Yes,No,No,Male,Yes,5,1,3,9,0.20127108885462608
8133-ANHHJ,No,0.0,0.127,49,One year,103.0,5166.2,Fiber optic,Bank transfer (automatic),Yes,Yes,Yes,No,Yes,No,Yes,No,No,Female,Yes,5,3,5,13,1.6504388342149925
5546-BYZSM,No,0.0,0.0365,41,Month-to-month,20.45,775.6,No,Electronic check,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,No,No,Female,Yes,5,0,2,7,0.255704243859897
1492-KGETH,No,0.0,0.0169,70,One year,78.35,5445.95,DSL,Bank transfer (automatic),Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Male,Yes,5,3,4,12,0.20252902205563306
8859-YSTWS,No,0.0,0.0102,48,One year,19.95,1004.5,No,Bank transfer (automatic),No internet service,No internet service,No internet service,No internet service,No internet service,No,No,No,No,Male,Yes,5,0,1,6,0.0612553369931097
7601-DHFWZ,No,0.0,0.0052,48,Two year,24.0,1183.05,No,Credit card (automatic),No internet service,No internet service,No internet service,No internet service,No internet service,No,Yes,No,No,Female,Yes,5,0,2,7,0.03657422417579104
2657-ALMWY,Yes,0.0,0.4815,26,Month-to-month,84.95,2169.75,Fiber optic,Electronic check,No,Yes,No,No,Yes,No,No,Yes,No,Female,Yes,5,2,5,12,5.777923178898235
4667-OHGKG,Yes,0.0,0.2731,1,Month-to-month,19.3,19.3,No,Mailed check,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,No,No,Male,Yes,1,0,1,2,0.54618927554051
1660-HSOOQ,Yes,0.0,0.423,1,Month-to-month,49.65,49.65,DSL,Mailed check,No,No,No,No,No,Yes,No,No,No,Male,Yes,1,0,3,4,1.6921143987221603
7253-UVNDW,Yes,0.0,0.0103,46,Two year,54.35,2460.15,DSL,Credit card (automatic),No,No,Yes,No,No,No,No,No,No,Female,Yes,5,0,3,8,0.08245573575712051
9152-AMKAK,No,0.0,0.0917,6,Two year,80.25,493.4,DSL,Mailed check,Yes,No,Yes,Yes,Yes,Yes,No,No,No,Male,Yes,2,3,5,10,0.917355341129269
4818-DRBQT,Yes,0.0,0.4242,29,Month-to-month,80.15,2265.25,Fiber optic,Bank transfer (automatic),No,Yes,No,No,No,Yes,Yes,Yes,No,Male,Yes,5,1,5,11,4.665965981413468
6424-ELEYH,Yes,1.0,0.6656,3,Month-to-month,74.75,229.5,Fiber optic,Credit card (automatic),No,No,No,No,No,Yes,Yes,Yes,No,Female,Yes,1,0,4,5,3.3279317788688223
4391-RESHN,Yes,1.0,0.5327,23,Month-to-month,104.05,2470.1,Fiber optic,Mailed check,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Male,Yes,4,2,5,11,5.859527396156352
6542-LWGXJ,No,0.0,0.4949,3,Month-to-month,25.0,78.25,DSL,Mailed check,No,No,No,No,No,No,No phone service,Yes,No,Male,No,1,0,2,3,1.4847537621971587
2320-JRSDE,Yes,0.0,0.3399,1,Month-to-month,19.9,19.9,No,Electronic check,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Yes,Yes,Female,Yes,1,0,1,2,0.679866120495159
7452-FOLON,No,0.0,0.0193,39,One year,25.45,958.45,No,Bank transfer (automatic),No internet service,No internet service,No internet service,No internet service,No internet service,No,Yes,No,Yes,Male,Yes,5,0,2,7,0.13541710706741505
5510-BOIUJ,Yes,0.0,0.1879,1,Month-to-month,19.25,19.25,No,Mailed check,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,No,Yes,Male,Yes,1,0,1,2,0.3758412593486766
6047-SUHPR,No,0.0,0.0463,39,One year,59.8,2343.85,DSL,Electronic check,Yes,Yes,No,No,No,No,No,Yes,Yes,Male,Yes,5,2,3,10,0.46250892630989693
7638-QVMVY,Yes,1.0,0.6838,7,Month-to-month,79.0,522.95,Fiber optic,Electronic check,No,No,No,Yes,No,Yes,No,No,No,Female,Yes,3,1,4,8,5.470748801517187
4396-KLSEH,No,0.0,0.3122,4,Month-to-month,19.85,63.0,No,Electronic check,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,No,No,Male,Yes,2,0,1,3,0.9365461365560234
3244-DCJWY,Yes,1.0,0.6997,1,Month-to-month,70.25,70.25,Fiber optic,Electronic check,No,No,No,No,No,Yes,No,No,No,Female,Yes,1,0,4,5,3.498467873681923
2824-MYYBN,No,1.0,0.5584,37,Month-to-month,95.25,3314.15,Fiber optic,Electronic check,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Female,Yes,5,2,5,12,6.7011551171321475
6370-ZVHDV,No,0.0,0.0029,61,Two year,25.3,1554.9,No,Bank transfer (automatic),No internet service,No internet service,No internet service,No internet service,No internet service,No,Yes,Yes,No,Female,Yes,5,0,2,7,0.020621175574130568
3566-CAAYU,No,0.0,0.0123,64,Two year,49.85,3210.35,DSL,Electronic check,No,Yes,Yes,No,Yes,No,No phone service,Yes,Yes,Female,No,5,2,3,10,0.12308231061845087
2896-TBNBE,No,0.0,0.1713,40,One year,80.8,3132.75,Fiber optic,Electronic check,No,Yes,No,No,No,No,No,Yes,No,Male,Yes,5,1,5,11,1.8844679624634377
4797-AXPXK,Yes,0.0,0.3061,1,Month-to-month,60.0,60.0,DSL,Electronic check,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Female,Yes,1,2,3,6,1.8364254314800834
5229-PRWKT,Yes,1.0,0.7421,8,Month-to-month,86.55,649.65,Fiber optic,Electronic check,No,No,No,No,Yes,Yes,Yes,No,No,Male,Yes,3,1,5,9,6.678654281025063
3841-CONLJ,No,1.0,0.6868,1,Month-to-month,35.0,35.0,DSL,Electronic check,No,No,No,No,Yes,No,No phone service,Yes,No,Female,No,1,1,2,4,2.747359125278778
5057-LCOUI,Yes,0.0,0.3419,39,Month-to-month,50.75,2011.4,DSL,Electronic check,No,No,No,Yes,Yes,Yes,No phone service,No,No,Female,No,5,2,3,10,3.4188133710602275
4475-NVTLU,No,0.0,0.0058,45,Two year,19.2,903.7,No,Electronic check,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,Yes,Yes,Male,Yes,5,0,1,6,0.03489831067343885
4369-HTUIF,Yes,1.0,0.5311,6,Month-to-month,85.15,503.6,Fiber optic,Bank transfer (automatic),Yes,No,No,Yes,No,Yes,No,No,No,Male,Yes,2,2,5,9,4.780090799886262
9386-LDCZR,No,0.0,0.0866,43,One year,90.65,3882.3,Fiber optic,Credit card (automatic),Yes,Yes,Yes,No,No,Yes,No,No,No,Male,Yes,5,2,5,12,1.0391429582343439
0336-KXKFK,No,0.0,0.0097,72,Two year,61.2,4390.25,DSL,Credit card (automatic),Yes,No,Yes,Yes,Yes,Yes,No phone service,No,No,Male,No,5,3,4,12,0.11695268591532493
0983-TATYJ,No,0.0,0.0695,33,One year,51.45,1758.9,DSL,Mailed check,No,No,Yes,No,No,Yes,No,Yes,No,Female,Yes,5,0,3,8,0.5563159050671276
1813-JYWTO,No,0.0,0.0196,72,Two year,80.45,5737.6,Fiber optic,Bank transfer (automatic),Yes,No,No,No,No,No,Yes,Yes,No,Female,Yes,5,1,5,11,0.21543453667116708
0654-HMSHN,Yes,1.0,0.5959,21,Month-to-month,104.4,2157.95,Fiber optic,Electronic check,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Male,Yes,4,3,5,12,7.150993238692486
6476-YHMGA,No,0.0,0.2434,15,Month-to-month,76.5,1155.6,DSL,Bank transfer (automatic),No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Female,Yes,4,3,4,11,2.676935196163888
5287-QWLKY,Yes,0.0,0.2171,71,Month-to-month,105.1,7548.1,Fiber optic,Credit card (automatic),Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Male,Yes,5,4,5,14,3.0396104317823736
7072-MBHEV,No,1.0,0.548,11,Month-to-month,78.1,864.85,Fiber optic,Credit card (automatic),No,No,No,No,No,Yes,Yes,Yes,Yes,Female,Yes,3,0,4,7,3.83626814219073
8204-TIFGJ,No,0.0,0.1024,23,Month-to-month,20.3,470.6,No,Bank transfer (automatic),No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,No,No,Female,Yes,4,0,2,6,0.6142577996823806
2325-WINES,No,0.0,0.4072,32,One year,104.05,3416.85,Fiber optic,Credit card (automatic),No,Yes,No,Yes,Yes,Yes,Yes,No,No,Female,Yes,5,3,5,13,5.293488425580343
3374-LXDEV,Yes,0.0,0.4726,13,Month-to-month,89.4,1132.35,Fiber optic,Electronic check,No,Yes,Yes,No,No,No,Yes,No,No,Female,Yes,4,1,5,10,4.725753295753007
4072-IPYLT,No,0.0,0.0637,36,Month-to-month,51.05,1815.0,DSL,Credit card (automatic),Yes,No,No,No,No,No,No,Yes,Yes,Female,Yes,5,1,3,9,0.5735376974711048
7167-PCEYD,No,0.0,0.0016,67,Two year,19.8,1311.3,No,Mailed check,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,No,No,Male,Yes,5,0,1,6,0.00971235482051891
4936-YPJNK,No,0.0,0.1863,10,Month-to-month,19.9,199.45,No,Mailed check,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,No,No,Female,Yes,3,0,1,4,0.745309435615964
4817-KEQSP,No,0.0,9.0E-4,71,Two year,19.85,1326.35,No,Bank transfer (automatic),No internet service,No internet service,No internet service,No internet service,No internet service,No,No,Yes,Yes,Female,Yes,5,0,1,6,0.005536730828461511
1371-WEPDS,No,0.0,0.0994,40,One year,55.8,2283.3,DSL,Electronic check,No,No,No,No,Yes,No,No,Yes,No,Male,Yes,5,1,3,9,0.8942850905413258
4817-QRJSX,Yes,1.0,0.5718,10,Month-to-month,81.0,818.05,Fiber optic,Credit card (automatic),No,Yes,No,No,No,Yes,Yes,No,No,Female,Yes,3,1,5,9,5.14625004087394
9730-DRTMJ,No,0.0,0.0876,32,One year,72.8,2333.05,DSL,Credit card (automatic),Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,Male,Yes,5,2,4,11,0.9639734379156244
3349-ANQNH,No,0.0,0.3182,59,One year,99.5,5890.0,Fiber optic,Electronic check,No,No,No,Yes,Yes,Yes,Yes,No,No,Female,Yes,5,2,5,12,3.8183974464719967
7636-XUHWW,No,0.0,0.2573,2,Month-to-month,19.9,33.7,No,Credit card (automatic),No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,No,No,Male,Yes,1,0,1,2,0.5145572993839727
1431-CYWMH,No,0.0,0.0745,22,Month-to-month,19.05,454.05,No,Bank transfer (automatic),No internet service,No internet service,No internet service,No internet service,No internet service,No,No,Yes,Yes,Female,Yes,4,0,1,5,0.37272685715394827
5847-MXBEO,No,0.0,0.0428,22,One year,20.3,475.1,No,Mailed check,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,No,No,Male,Yes,4,0,2,6,0.25662795778759273
1421-HCERK,No,0.0,0.3465,30,Month-to-month,105.7,3181.8,Fiber optic,Bank transfer (automatic),Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Male,Yes,5,3,5,13,4.5039781345681185
1183-CANVH,No,0.0,0.1026,23,One year,60.0,1347.15,DSL,Bank transfer (automatic),No,No,Yes,Yes,No,No,No,Yes,No,Female,Yes,4,1,3,8,0.8205189018685362
6252-DFGTK,No,0.0,0.0438,37,One year,68.1,2479.25,DSL,Credit card (automatic),Yes,No,Yes,No,No,No,Yes,Yes,No,Female,Yes,5,1,4,10,0.4375694873619218
0506-YLVKJ,No,0.0,0.0051,46,Two year,20.2,917.45,No,Mailed check,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Yes,Yes,Male,Yes,5,0,2,7,0.03583548760798627
3500-RMZLT,Yes,0.0,0.3914,15,Month-to-month,96.3,1426.75,Fiber optic,Mailed check,Yes,No,Yes,No,Yes,Yes,No,No,No,Female,Yes,4,2,5,11,4.304872484772548
8571-ZCMCX,No,0.0,0.0343,47,Two year,60.0,2768.65,DSL,Credit card (automatic),Yes,Yes,No,Yes,Yes,Yes,No phone service,Yes,Yes,Female,No,5,4,3,12,0.4115108893501729
1169-WCVAK,No,0.0,0.3395,19,Month-to-month,88.8,1672.35,Fiber optic,Credit card (automatic),Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Male,Yes,4,2,5,11,3.7345322207036484
1555-HAPSU,No,0.0,0.0012,71,Two year,23.9,1663.5,No,Credit card (automatic),No internet service,No internet service,No internet service,No internet service,No internet service,No,Yes,Yes,Yes,Female,Yes,5,0,2,7,0.008549901739704602
8464-EETCQ,No,0.0,0.0021,57,Two year,18.8,1094.35,No,Credit card (automatic),No internet service,No internet service,No internet service,No internet service,No internet service,No,No,No,No,Male,Yes,5,0,1,6,0.012601713752084853
8132-YPVBX,No,1.0,0.6206,6,Month-to-month,85.95,514.6,Fiber optic,Mailed check,No,Yes,No,No,Yes,Yes,No,No,No,Female,Yes,2,2,5,9,5.5857954737576065
9102-IAYHT,Yes,1.0,0.6703,17,Month-to-month,85.45,1451.6,Fiber optic,Electronic check,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Female,Yes,4,1,5,10,6.70292752120722
8099-MZPUJ,No,0.0,0.059,48,Two year,111.8,5443.65,Fiber optic,Credit card (automatic),Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Male,Yes,5,4,5,14,0.8265780001842384
0787-LHDYT,No,0.0,0.1314,16,Month-to-month,20.6,330.25,No,Credit card (automatic),No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,No,No,Male,Yes,4,0,2,6,0.788583660255407
2642-DTVCO,Yes,1.0,0.7377,9,Month-to-month,85.05,746.5,Fiber optic,Electronic check,No,No,No,No,Yes,Yes,Yes,No,No,Male,Yes,3,1,5,9,6.639541266154096
9066-QRSDU,No,0.0,0.0087,69,One year,26.3,1763.55,No,Electronic check,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes,Yes,No,Female,Yes,5,0,2,7,0.06118241278062697
5321-NTRKC,No,0.0,0.0188,66,Two year,79.85,5234.95,DSL,Bank transfer (automatic),No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Male,Yes,5,3,4,12,0.22567966717259136
3161-GETRM,No,0.0,0.4328,34,Month-to-month,90.05,3097.0,Fiber optic,Credit card (automatic),No,No,No,No,Yes,Yes,Yes,Yes,Yes,Male,Yes,5,1,5,11,4.760456873456403
5055-MGMGF,No,0.0,0.3823,65,Month-to-month,105.05,6914.95,Fiber optic,Electronic check,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Female,Yes,5,3,5,13,4.970493170261371
4641-FROLU,No,0.0,0.0101,30,Two year,19.3,602.9,No,Mailed check,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,Yes,Yes,Female,Yes,5,0,1,6,0.06058224218732766
9822-BIIGN,No,0.0,0.0716,53,Month-to-month,71.85,3827.9,DSL,Electronic check,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Male,Yes,5,2,4,11,0.7871394360077356
7136-RVDTZ,Yes,0.0,0.0559,70,One year,45.25,3264.45,DSL,Electronic check,No,No,No,Yes,Yes,Yes,No phone service,No,No,Male,No,5,2,3,10,0.5588733994307093
6927-WTFIV,Yes,0.0,0.3375,20,Month-to-month,71.3,1389.2,Fiber optic,Credit card (automatic),No,No,No,No,No,No,No,No,No,Male,Yes,4,0,4,8,2.700275232745347
4118-CEVPF,No,0.0,0.2632,35,One year,110.8,3836.3,Fiber optic,Bank transfer (automatic),Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Female,Yes,5,4,5,14,3.6843403793642677
2194-IIQOF,No,0.0,0.0117,71,Two year,89.3,6388.65,DSL,Credit card (automatic),Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Female,Yes,5,4,5,14,0.1635192682545652
9584-EXCDZ,No,0.0,0.3955,17,Month-to-month,70.5,1165.6,Fiber optic,Bank transfer (automatic),No,No,No,No,No,No,No,No,No,Female,Yes,4,0,4,8,3.164208424448666
0733-VUNUW,Yes,0.0,0.207,24,Month-to-month,55.65,1400.55,DSL,Bank transfer (automatic),Yes,No,No,No,No,Yes,Yes,No,No,Male,Yes,4,1,3,8,1.655707727920313
2968-SSGAA,Yes,1.0,0.7745,10,Month-to-month,100.6,1060.2,Fiber optic,Electronic check,No,No,No,Yes,Yes,Yes,Yes,No,No,Female,Yes,3,2,5,10,7.745118457550194
2296-DKZFP,No,0.0,0.0086,65,Two year,71.0,4386.2,DSL,Bank transfer (automatic),Yes,Yes,No,No,Yes,No,No,Yes,No,Female,Yes,5,3,4,12,0.10334951726444741
4844-JJWUY,Yes,1.0,0.7385,1,Month-to-month,86.0,86.0,Fiber optic,Electronic check,No,Yes,No,No,Yes,Yes,No,No,No,Female,Yes,1,2,5,8,5.908059888292366
0269-XFESX,No,0.0,0.0469,23,One year,24.35,538.5,No,Mailed check,No internet service,No internet service,No internet service,No internet service,No internet service,No,Yes,Yes,Yes,Male,Yes,4,0,2,6,0.281548586291537
9693-XMUOB,No,0.0,0.1646,59,Month-to-month,50.25,2997.45,DSL,Electronic check,No,Yes,No,Yes,Yes,Yes,No phone service,Yes,No,Male,No,5,3,3,11,1.8102823071777356
4905-JEFDW,Yes,0.0,0.4344,11,One year,41.6,470.6,DSL,Electronic check,No,No,No,Yes,No,Yes,No phone service,No,No,Male,No,3,1,3,7,3.0405497998217155
8277-RVRSV,No,0.0,0.0278,33,One year,24.15,800.3,No,Credit card (automatic),No internet service,No internet service,No internet service,No internet service,No internet service,No,Yes,Yes,Yes,Female,Yes,5,0,2,7,0.19454928668682125
6172-FECYY,Yes,0.0,0.3036,49,Month-to-month,84.5,4254.85,Fiber optic,Electronic check,No,No,No,Yes,No,No,Yes,Yes,Yes,Male,Yes,5,1,5,11,3.3395494745223178
1455-HFBXA,No,0.0,0.0382,52,Two year,91.6,4627.8,Fiber optic,Credit card (automatic),Yes,No,Yes,No,No,Yes,Yes,Yes,No,Male,Yes,5,1,5,11,0.41966205556745806
9402-CXWPL,No,0.0,0.1848,70,One year,98.9,6838.6,Fiber optic,Electronic check,No,Yes,No,Yes,Yes,No,Yes,No,No,Female,Yes,5,3,5,13,2.4018639131550388
1965-AKTSX,Yes,1.0,0.6302,14,Month-to-month,78.95,1101.85,Fiber optic,Electronic check,No,Yes,No,No,No,Yes,Yes,No,No,Female,Yes,4,1,4,9,5.671586191348711
0856-NAOES,No,0.0,0.3367,6,Month-to-month,60.9,414.1,DSL,Mailed check,No,No,No,Yes,No,No,No,No,No,Male,Yes,2,1,4,7,2.3572104543215735
5144-PQCDZ,No,0.0,0.2372,4,Month-to-month,19.95,59.25,No,Mailed check,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,No,No,Male,Yes,2,0,1,3,0.7116848887275988
6625-IUTTT,No,0.0,0.0072,67,Two year,65.55,4361.55,DSL,Bank transfer (automatic),Yes,No,No,No,Yes,No,No,No,No,Male,Yes,5,2,4,11,0.0797266830393607
8035-PWSEV,No,1.0,0.632,6,Month-to-month,89.25,487.05,Fiber optic,Electronic check,No,No,Yes,No,Yes,Yes,No,No,No,Female,Yes,2,1,5,8,5.055911114941987
6080-LNESI,No,0.0,0.0042,51,Two year,24.75,1234.6,No,Mailed check,No internet service,No internet service,No internet service,No internet service,No internet service,No,Yes,No,No,Male,Yes,5,0,2,7,0.02966774306911346
1830-IPXVJ,No,0.0,0.0016,61,Two year,19.75,1311.6,No,Credit card (automatic),No internet service,No internet service,No internet service,No internet service,No internet service,No,No,Yes,Yes,Female,Yes,5,0,1,6,0.009846856782170565
5828-DWPIL,No,0.0,0.2118,62,Month-to-month,89.1,5618.3,Fiber optic,Electronic check,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Male,Yes,5,2,5,12,2.5419398585654367
8398-TBIYD,No,0.0,0.0207,72,Two year,84.7,6185.15,Fiber optic,Bank transfer (automatic),Yes,No,Yes,No,No,Yes,Yes,No,No,Female,Yes,5,1,5,11,0.22761874866171317
9912-GVSEQ,Yes,1.0,0.6274,26,Month-to-month,93.85,2381.55,Fiber optic,Electronic check,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Female,Yes,5,2,5,12,7.5292197712060505
5816-QVHRX,No,0.0,0.3433,37,Month-to-month,100.3,3541.4,Fiber optic,Credit card (automatic),No,No,Yes,Yes,Yes,No,Yes,No,No,Female,Yes,5,2,5,12,4.119307663213959
6877-LGWXO,Yes,1.0,0.5546,18,Month-to-month,78.55,1422.65,Fiber optic,Electronic check,No,No,No,No,Yes,No,No,Yes,No,Male,Yes,4,1,4,9,4.99115639250261
5167-GBFRE,Yes,1.0,0.5591,4,Month-to-month,25.2,102.5,DSL,Bank transfer (automatic),No,No,No,No,No,Yes,No phone service,No,No,Male,No,2,0,2,4,2.2362145258009924
4673-KKSLS,No,0.0,0.2264,31,Month-to-month,87.6,2724.25,Fiber optic,Electronic check,Yes,No,Yes,No,No,No,No,No,No,Female,Yes,5,1,5,11,2.49000266381821
2324-EFHVG,No,0.0,0.1044,64,Two year,104.4,6692.65,Fiber optic,Bank transfer (automatic),No,Yes,No,Yes,Yes,Yes,Yes,No,No,Male,Yes,5,3,5,13,1.3566259519997796
7094-MSZAO,No,0.0,0.1643,10,Month-to-month,20.05,218.5,No,Credit card (automatic),No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Yes,Yes,Male,Yes,3,0,2,5,0.821565150975383
1522-VVDMG,Yes,1.0,0.5535,7,Month-to-month,89.75,608.8,Fiber optic,Electronic check,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Male,Yes,3,2,5,10,5.534516592017682
7049-GKVZY,No,0.0,0.1115,17,One year,79.85,1387.35,DSL,Credit card (automatic),Yes,Yes,Yes,Yes,Yes,No,No,No,No,Female,Yes,4,4,4,12,1.3382984413494912
8577-QSOCG,No,0.0,0.0085,38,Two year,20.2,746.05,No,Mailed check,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Yes,Yes,Female,Yes,5,0,2,7,0.059634066339611214
9661-ACXBS,Yes,1.0,0.5056,42,Month-to-month,105.2,4400.75,Fiber optic,Electronic check,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Female,Yes,5,3,5,13,6.572949179477071
3462-BJQQA,No,1.0,0.7314,6,Month-to-month,89.75,552.65,Fiber optic,Electronic check,No,Yes,No,Yes,No,Yes,Yes,No,No,Female,Yes,2,2,5,9,6.582384943337025
6733-LRIZX,No,0.0,0.1727,35,Two year,108.95,4025.5,Fiber optic,Electronic check,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Male,Yes,5,3,5,13,2.2455574677226897
